wavelength_nm,LCP_inc_R_total,LCP_inc_T_total,RCP_inc_R_total,RCP_inc_T_total
400.0,0.9841291745460121,0.01587082545398772,0.9841291745460121,0.01587082545398772
400.3338898163606,0.9832182254656787,0.016781774534321295,0.9832182254656787,0.016781774534321295
400.6677796327212,0.9822640857126237,0.0177359142873763,0.9822640857126237,0.0177359142873763
401.0016694490818,0.981265251731871,0.018734748268128747,0.981265251731871,0.018734748268128747
401.3355592654424,0.9802201903584967,0.019779809641503034,0.9802201903584967,0.019779809641503034
401.669449081803,0.9791273391280727,0.020872660871926917,0.9791273391280727,0.020872660871926917
402.00333889816363,0.977985106714076,0.022014893285923664,0.977985106714076,0.022014893285923664
402.3372287145242,0.9767918735132809,0.023208126486719105,0.9767918735132809,0.023208126486719105
402.6711185308848,0.9755459924017366,0.024454007598263123,0.9755459924017366,0.024454007598263123
403.0050083472454,0.9742457896854922,0.025754210314507725,0.9742457896854922,0.025754210314507725
403.338898163606,0.9728895662716527,0.02711043372834735,0.9728895662716527,0.02711043372834735
403.6727879799666,0.971475599086815,0.02852440091318488,0.971475599086815,0.02852440091318488
404.0066777963272,0.9700021427711706,0.029997857228829052,0.9700021427711706,0.029997857228829052
404.34056761268783,0.968467431677778,0.031532568322221725,0.968467431677778,0.031532568322221725
404.6744574290484,0.9668696822075168,0.033130317792482884,0.9668696822075168,0.033130317792482884
405.008347245409,0.9652070955110998,0.034792904488900114,0.9652070955110998,0.034792904488900114
405.3422370617696,0.9634778605901432,0.03652213940985644,0.9634778605901432,0.03652213940985644
405.6761268781302,0.9616801578297176,0.03831984217028201,0.9616801578297176,0.03831984217028201
406.01001669449084,0.9598121629948736,0.04018783700512624,0.9598121629948736,0.04018783700512624
406.3439065108514,0.9578720517234489,0.04212794827655098,0.9578720517234489,0.04212794827655098
406.67779632721204,0.9558580045468286,0.04414199545317149,0.9558580045468286,0.04414199545317149
407.0116861435726,0.953768212469299,0.04623178753070071,0.953768212469299,0.04623178753070071
407.3455759599332,0.9516008831351188,0.048399116864881145,0.9516008831351188,0.048399116864881145
407.6794657762938,0.9493542476103125,0.05064575238968684,0.9493542476103125,0.05064575238968684
408.0133555926544,0.9470265678035293,0.05297343219647065,0.9470265678035293,0.05297343219647065
408.34724540901504,0.9446161445469121,0.055383855453088014,0.9446161445469121,0.055383855453088014
408.6811352253756,0.9421213263538089,0.05787867364619139,0.9421213263538089,0.05787867364619139
409.01502504173624,0.9395405188652206,0.06045948113477943,0.9395405188652206,0.06045948113477943
409.3489148580968,0.9368721949911183,0.06312780500888172,0.9368721949911183,0.06312780500888172
409.68280467445743,0.9341149057459797,0.06588509425401999,0.9341149057459797,0.06588509425401999
410.01669449081805,0.9312672917703064,0.06873270822969343,0.9312672917703064,0.06873270822969343
410.3505843071786,0.9283280955210911,0.07167190447890841,0.9283280955210911,0.07167190447890841
410.68447412353925,0.9252961741045649,0.07470382589543482,0.9252961741045649,0.07470382589543482
411.0183639398998,0.9221705127137934,0.07782948728620635,0.9221705127137934,0.07782948728620635
411.35225375626044,0.9189502386219015,0.08104976137809848,0.9189502386219015,0.08104976137809848
411.68614357262106,0.9156346356690611,0.08436536433093887,0.9156346356690611,0.08436536433093887
412.02003338898163,0.9122231591677125,0.08777684083228729,0.9122231591677125,0.08777684083228729
412.35392320534226,0.9087154511361353,0.09128454886386479,0.9087154511361353,0.09128454886386479
412.6878130217028,0.9051113557554894,0.09488864424451048,0.9051113557554894,0.09488864424451048
413.02170283806345,0.9014109349299753,0.0985890650700243,0.9014109349299753,0.0985890650700243
413.355592654424,0.8976144838141029,0.10238551618589663,0.8976144838141029,0.10238551618589663
413.68948247078464,0.8937225461555058,0.1062774538444938,0.8937225461555058,0.1062774538444938
414.02337228714526,0.8897359292865099,0.11026407071348983,0.8897359292865099,0.11026407071348983
414.35726210350583,0.8856557185832582,0.11434428141674151,0.8856557185832582,0.11434428141674151
414.69115191986646,0.8814832911979381,0.118516708802062,0.8814832911979381,0.118516708802062
415.025041736227,0.8772203288579962,0.12277967114200364,0.8772203288579962,0.12277967114200364
415.35893155258765,0.8728688295166962,0.12713117048330375,0.8728688295166962,0.12713117048330375
415.6928213689483,0.8684311176323652,0.13156888236763425,0.8684311176323652,0.13156888236763425
416.02671118530884,0.8639098528497657,0.13609014715023396,0.8639098528497657,0.13609014715023396
416.36060100166947,0.8593080368566599,0.14069196314334018,0.8593080368566599,0.14069196314334018
416.69449081803003,0.854629018192267,0.14537098180773275,0.854629018192267,0.14537098180773275
417.02838063439066,0.8498764947923259,0.15012350520767373,0.8498764947923259,0.15012350520767373
417.3622704507512,0.8450545140682826,0.1549454859317171,0.8450545140682826,0.1549454859317171
417.69616026711185,0.840167470335848,0.1598325296641518,0.840167470335848,0.1598325296641518
418.0300500834725,0.8352200994311293,0.16477990056887054,0.8352200994311293,0.16477990056887054
418.36393989983304,0.8302174703804922,0.16978252961950738,0.8302174703804922,0.16978252961950738
418.69782971619367,0.8251649740233812,0.17483502597661857,0.8251649740233812,0.17483502597661857
419.03171953255423,0.8200683085250858,0.17993169147491408,0.8200683085250858,0.17993169147491408
419.36560934891486,0.8149334617582888,0.18506653824171074,0.8149334617582888,0.18506653824171074
419.6994991652755,0.8097666905779005,0.190233309422099,0.8097666905779005,0.190233309422099
420.03338898163605,0.8045744970619544,0.19542550293804534,0.8045744970619544,0.19542550293804534
420.3672787979967,0.7993636018414931,0.20063639815850695,0.7993636018414931,0.20063639815850695
420.70116861435724,0.7941409146933592,0.20585908530664052,0.7941409146933592,0.20585908530664052
421.03505843071787,0.7889135026201493,0.21108649737985105,0.7889135026201493,0.21108649737985105
421.3689482470785,0.7836885556903501,0.21631144430964944,0.7836885556903501,0.21631144430964944
421.70283806343906,0.7784733509573335,0.22152664904266628,0.7784733509573335,0.22152664904266628
422.0367278797997,0.7732752148171513,0.22672478518284853,0.7732752148171513,0.22672478518284853
422.37061769616025,0.7681014842008572,0.23189851579914278,0.7681014842008572,0.23189851579914278
422.7045075125209,0.762959467026076,0.2370405329739238,0.762959467026076,0.2370405329739238
423.03839732888144,0.757856402353878,0.2421435976461218,0.757856402353878,0.2421435976461218
423.37228714524207,0.752799420709883,0.24720057929011677,0.752799420709883,0.24720057929011677
423.7061769616027,0.7477955050323947,0.2522044949676053,0.7477955050323947,0.2522044949676053
424.04006677796326,0.7428514527048312,0.25714854729516845,0.7428514527048312,0.25714854729516845
424.3739565943239,0.7379738391150114,0.26202616088498853,0.7379738391150114,0.26202616088498853
424.70784641068445,0.7331689831598617,0.26683101684013816,0.7331689831598617,0.26683101684013816
425.0417362270451,0.7284429150817576,0.2715570849182422,0.7284429150817576,0.2715570849182422
425.37562604340565,0.723801346982467,0.2761986530175327,0.723801346982467,0.2761986530175327
425.70951585976627,0.7192496463136491,0.2807503536863508,0.7192496463136491,0.2807503536863508
426.0434056761269,0.7147928125903955,0.285207187409604,0.7147928125903955,0.285207187409604
426.37729549248746,0.7104354575174422,0.28956454248255753,0.7104354575174422,0.28956454248255753
426.7111853088481,0.7061817886581103,0.2938182113418892,0.7061817886581103,0.2938182113418892
427.04507512520865,0.7020355967152035,0.2979644032847961,0.7020355967152035,0.2979644032847961
427.3789649415693,0.698000246432231,0.30199975356776904,0.698000246432231,0.30199975356776904
427.7128547579299,0.6940786710642828,0.30592132893571694,0.6940786710642828,0.30592132893571694
428.04674457429047,0.6902733703116151,0.3097266296883848,0.6902733703116151,0.3097266296883848
428.3806343906511,0.6865864115569,0.3134135884430999,0.6865864115569,0.3134135884430999
428.71452420701166,0.6830194342003527,0.3169805657996468,0.6830194342003527,0.3169805657996468
429.0484140233723,0.6795736568461452,0.32042634315385443,0.6795736568461452,0.32042634315385443
429.3823038397329,0.6762498870597773,0.3237501129402226,0.6762498870597773,0.3237501129402226
429.7161936560935,0.6730485333897464,0.3269514666102535,0.6730485333897464,0.3269514666102535
430.0500834724541,0.6699696193284,0.3300303806715999,0.6699696193284,0.3300303806715999
430.3839732888147,0.6670127988765725,0.332987201123427,0.6670127988765725,0.332987201123427
430.7178631051753,0.6641773733746082,0.33582262662539175,0.6641773733746082,0.33582262662539175
431.0517529215359,0.661462309268504,0.3385376907314961,0.661462309268504,0.3385376907314961
431.3856427378965,0.6588662564941687,0.3411337435058312,0.6588662564941687,0.3411337435058312
431.7195325542571,0.6563875671845821,0.34361243281541753,0.6563875671845821,0.34361243281541753
432.0534223706177,0.6540243144336307,0.3459756855663688,0.6540243144336307,0.3459756855663688
432.3873121869783,0.6517743108856566,0.34822568911434315,0.6517743108856566,0.34822568911434315
432.7212020033389,0.6496351269603268,0.35036487303967323,0.6496351269603268,0.35036487303967323
433.0550918196995,0.6476041085670318,0.352395891432968,0.6476041085670318,0.352395891432968
433.3889816360601,0.6456783942100203,0.3543216057899794,0.6456783942100203,0.3543216057899794
433.7228714524207,0.6438549314329738,0.3561450685670263,0.6438549314329738,0.3561450685670263
434.0567612687813,0.6421304925976736,0.35786950740232637,0.6421304925976736,0.35786950740232637
434.3906510851419,0.6405016900334422,0.3594983099665574,0.6405016900334422,0.3594983099665574
434.7245409015025,0.63896499062982,0.36103500937017974,0.63896499062982,0.36103500937017974
435.0584307178631,0.6375167299724745,0.3624832700275251,0.6375167299724745,0.3624832700275251
435.3923205342237,0.6361531261396179,0.36384687386038195,0.6361531261396179,0.36384687386038195
435.7262103505843,0.6348702932822085,0.36512970671779155,0.6348702932822085,0.36512970671779155
436.0601001669449,0.6336642551054608,0.3663357448945392,0.6336642551054608,0.3663357448945392
436.3939899833055,0.6325309583521243,0.36746904164787614,0.6325309583521243,0.36746904164787614
436.7278797996661,0.6314662863611661,0.36853371363883375,0.6314662863611661,0.36853371363883375
437.0617696160267,0.6304660727411419,0.36953392725885803,0.6304660727411419,0.36953392725885803
437.39565943238733,0.6295261151587545,0.37047388484124544,0.6295261151587545,0.37047388484124544
437.7295492487479,0.6286421892033073,0.3713578107966926,0.6286421892033073,0.3713578107966926
438.0634390651085,0.6278100622505111,0.37218993774948855,0.6278100622505111,0.37218993774948855
438.3973288814691,0.6270255072176589,0.37297449278234107,0.6270255072176589,0.37297449278234107
438.7312186978297,0.6262843160793222,0.3737156839206778,0.6262843160793222,0.3737156839206778
439.06510851419034,0.6255823130003743,0.37441768699962563,0.6255823130003743,0.37441768699962563
439.3989983305509,0.6249153669424415,0.3750846330575584,0.6249153669424415,0.3750846330575584
439.73288814691153,0.6242794036110305,0.3757205963889697,0.6242794036110305,0.3757205963889697
440.0667779632721,0.6236704166328904,0.37632958336710953,0.6236704166328904,0.37632958336710953
440.4006677796327,0.6230844778851908,0.37691552211480905,0.6230844778851908,0.37691552211480905
440.73455759599335,0.6225177469372736,0.37748225306272637,0.6225177469372736,0.37748225306272637
441.0684474123539,0.6219664796085927,0.37803352039140703,0.6219664796085927,0.37803352039140703
441.40233722871454,0.621427035687995,0.37857296431200516,0.621427035687995,0.37857296431200516
441.7362270450751,0.620895885892937,0.37910411410706296,0.620895885892937,0.37910411410706296
442.07011686143574,0.6203696181642623,0.3796303818357377,0.6203696181642623,0.3796303818357377
442.4040066777963,0.6198449433826279,0.380155056617372,0.6198449433826279,0.380155056617372
442.7378964941569,0.6193187005462403,0.38068129945375945,0.6193187005462403,0.38068129945375945
443.07178631051755,0.6187878613571369,0.38121213864286324,0.6187878613571369,0.38121213864286324
443.4056761268781,0.6182495340198392,0.38175046598016066,0.6182495340198392,0.38175046598016066
443.73956594323874,0.6177009658639129,0.38229903413608696,0.6177009658639129,0.38229903413608696
444.0734557595993,0.6171395441728594,0.38286045582714023,0.6171395441728594,0.38286045582714023
444.40734557595994,0.6165627943594684,0.3834372056405315,0.6165627943594684,0.3834372056405315
444.7412353923205,0.6159683744072314,0.3840316255927682,0.6159683744072314,0.3840316255927682
445.07512520868113,0.6153540643419477,0.38464593565805233,0.6153540643419477,0.38464593565805233
445.40901502504175,0.6147177494533663,0.38528225054663356,0.6147177494533663,0.38528225054663356
445.7429048414023,0.6140573960954091,0.38594260390459073,0.6140573960954091,0.38594260390459073
446.07679465776295,0.6133710191844267,0.38662898081557284,0.6133710191844267,0.38662898081557284
446.4106844741235,0.612656640998641,0.3873433590013587,0.612656640998641,0.3873433590013587
446.74457429048414,0.6119122415457092,0.3880877584542907,0.6119122415457092,0.3880877584542907
447.07846410684476,0.6111357015735085,0.3888642984264915,0.6111357015735085,0.3888642984264915
447.41235392320533,0.6103247401960178,0.3896752598039821,0.6103247401960178,0.3896752598039821
447.74624373956595,0.6094768500220111,0.3905231499779886,0.6094768500220111,0.3905231499779886
448.0801335559265,0.6085892335327971,0.39141076646720296,0.6085892335327971,0.39141076646720296
448.41402337228715,0.6076587451798946,0.3923412548201052,0.6076587451798946,0.3923412548201052
448.7479131886478,0.606681844191971,0.3933181558080288,0.606681844191971,0.3933181558080288
449.08180300500834,0.6056545633268633,0.39434543667313615,0.6056545633268633,0.39434543667313615
449.41569282136896,0.6045724987208148,0.39542750127918497,0.6045724987208148,0.39542750127918497
449.74958263772953,0.6034308255230633,0.3965691744769366,0.6034308255230633,0.3965691744769366
450.08347245409016,0.602224343121028,0.397775656878972,0.602224343121028,0.397775656878972
450.4173622704508,0.6009475524386425,0.39905244756135727,0.6009475524386425,0.39905244756135727
450.75125208681135,0.5995947660357261,0.4004052339642736,0.5995947660357261,0.4004052339642736
451.085141903172,0.5981602495995559,0.4018397504004438,0.5981602495995559,0.4018397504004438
451.41903171953254,0.5966383910063477,0.40336160899365214,0.5966383910063477,0.40336160899365214
451.75292153589317,0.5950238906090636,0.40497610939093615,0.5950238906090636,0.40497610939093615
452.08681135225373,0.5933119640096808,0.4066880359903189,0.5933119640096808,0.4066880359903189
452.42070116861436,0.5914985465745205,0.40850145342547944,0.5914985465745205,0.40850145342547944
452.754590984975,0.5895804876393397,0.4104195123606602,0.5895804876393397,0.4104195123606602
453.08848080133555,0.5875557219818269,0.41244427801817307,0.5875557219818269,0.41244427801817307
453.4223706176962,0.5854234068836046,0.41457659311639533,0.5854234068836046,0.41457659311639533
453.75626043405674,0.583184015001568,0.41681598499843187,0.583184015001568,0.41681598499843187
454.09015025041737,0.5808393762006362,0.4191606237993634,0.5808393762006362,0.4191606237993634
454.42404006677793,0.5783926651911474,0.42160733480885243,0.5783926651911474,0.42160733480885243
454.75792988313856,0.5758483358641967,0.42415166413580324,0.5758483358641967,0.42415166413580324
455.0918196994992,0.5732120071648034,0.4267879928351964,0.5732120071648034,0.4267879928351964
455.42570951585975,0.5704903087366944,0.4295096912633054,0.5704903087366944,0.4295096912633054
455.7595993322204,0.5676906970521285,0.4323093029478714,0.5676906970521285,0.4323093029478714
456.09348914858094,0.5648212540870649,0.43517874591293515,0.5648212540870649,0.43517874591293515
456.42737896494157,0.5618904807653681,0.43810951923463193,0.5618904807653681,0.43810951923463193
456.7612687813022,0.558907096484958,0.4410929035150421,0.558907096484958,0.4410929035150421
457.09515859766276,0.5558798542863059,0.4441201457136941,0.5558798542863059,0.4441201457136941
457.4290484140234,0.5528173789327796,0.4471826210672201,0.5528173789327796,0.4471826210672201
457.76293823038395,0.5497280326603561,0.4502719673396437,0.5497280326603561,0.4502719673396437
458.0968280467446,0.5466198109055225,0.4533801890944776,0.5466198109055225,0.4533801890944776
458.4307178631052,0.5435002681532124,0.45649973184678744,0.5435002681532124,0.45649973184678744
458.76460767946577,0.5403764723002762,0.45962352769972364,0.5403764723002762,0.45962352769972364
459.0984974958264,0.5372549846648443,0.4627450153351555,0.5372549846648443,0.4627450153351555
459.43238731218696,0.5341418619829965,0.4658581380170033,0.5341418619829965,0.4658581380170033
459.7662771285476,0.5310426763693143,0.46895732363068554,0.5310426763693143,0.46895732363068554
460.1001669449082,0.5279625491978485,0.47203745080215165,0.5279625491978485,0.47203745080215165
460.4340567612688,0.5249061950944507,0.47509380490554926,0.5249061950944507,0.47509380490554926
460.7679465776294,0.5218779726333728,0.47812202736662723,0.5218779726333728,0.47812202736662723
461.10183639398997,0.5188819388238414,0.48111806117615835,0.5188819388238414,0.48111806117615835
461.4357262103506,0.5159219049947809,0.48407809500521876,0.5159219049947809,0.48407809500521876
461.76961602671116,0.5130014921930077,0.486998507806992,0.5130014921930077,0.486998507806992
462.1035058430718,0.5101241846715031,0.48987581532849667,0.5101241846715031,0.48987581532849667
462.4373956594324,0.5072933804422392,0.4927066195577605,0.5072933804422392,0.4927066195577605
462.771285475793,0.5045124381940987,0.49548756180590114,0.5045124381940987,0.49548756180590114
463.1051752921536,0.5017847201290627,0.4982152798709369,0.5017847201290627,0.4982152798709369
463.43906510851417,0.49911363045176094,0.500886369548239,0.49911363045176094,0.500886369548239
463.7729549248748,0.49650264936307403,0.5034973506369257,0.49650264936307403,0.5034973506369257
464.10684474123536,0.493955362462875,0.5060446375371253,0.493955362462875,0.5060446375371253
464.440734557596,0.4914754854641569,0.5085245145358428,0.4914754854641569,0.5085245145358428
464.7746243739566,0.4890668840632302,0.5109331159367694,0.4890668840632302,0.5109331159367694
465.1085141903172,0.48673358869782846,0.5132664113021713,0.48673358869782846,0.5132664113021713
465.4424040066778,0.4844798037539413,0.5155201962460586,0.4844798037539413,0.5155201962460586
465.7762938230384,0.48230991054543515,0.517690089454565,0.48230991054543515,0.517690089454565
466.110183639399,0.4802284630770176,0.5197715369229822,0.4802284630770176,0.5197715369229822
466.4440734557596,0.4782401751943685,0.5217598248056312,0.4782401751943685,0.5217598248056312
466.7779632721202,0.47634989720335236,0.5236501027966473,0.47634989720335236,0.5236501027966473
467.1118530884808,0.474562579375196,0.5254374206248037,0.474562579375196,0.5254374206248037
467.4457429048414,0.472883218911649,0.5271167810883511,0.472883218911649,0.5271167810883511
467.779632721202,0.471316785882893,0.5286832141171065,0.471316785882893,0.5286832141171065
468.11352253756263,0.4698681223265457,0.5301318776734544,0.4698681223265457,0.5301318776734544
468.4474123539232,0.4685418070638785,0.5314581929361214,0.4685418070638785,0.5314581929361214
468.7813021702838,0.46734197681476036,0.5326580231852395,0.46734197681476036,0.5326580231852395
469.1151919866444,0.4662720918680759,0.5337279081319241,0.4662720918680759,0.5337279081319241
469.449081803005,0.46533463193992075,0.5346653680600789,0.46533463193992075,0.5346653680600789
469.78297161936564,0.4645307050875468,0.5354692949124532,0.4645307050875468,0.5354692949124532
470.1168614357262,0.463859549995013,0.5361404500049868,0.463859549995013,0.5361404500049868
470.45075125208683,0.4633179102780595,0.5366820897219406,0.4633179102780595,0.5366820897219406
470.7846410684474,0.4628992598446146,0.5371007401553853,0.4628992598446146,0.5371007401553853
471.118530884808,0.46259286271454825,0.5374071372854513,0.46259286271454825,0.5374071372854513
471.45242070116865,0.4623826620009796,0.5376173379990203,0.4623826620009796,0.5376173379990203
471.7863105175292,0.4622460152162433,0.5377539847837565,0.4622460152162433,0.5377539847837565
472.1202003338898,0.4621523322022267,0.5378476677977732,0.4621523322022267,0.5378476677977732
472.4540901502504,0.46206173396198313,0.537938266038017,0.46206173396198313,0.537938266038017
472.78797996661103,0.4619239403601172,0.5380760596398826,0.4619239403601172,0.5380760596398826
473.1218697829716,0.46167771148061787,0.5383222885193822,0.46167771148061787,0.5383222885193822
473.4557595993322,0.46125129819452526,0.5387487018054746,0.46125129819452526,0.5387487018054746
473.7896494156928,0.46056446671946616,0.5394355332805337,0.46056446671946616,0.5394355332805337
474.1235392320534,0.45953268337162323,0.5404673166283764,0.45953268337162323,0.5404673166283764
474.45742904841404,0.45807388418756506,0.5419261158124347,0.45807388418756506,0.5419261158124347
474.7913188647746,0.4561178127640226,0.5438821872359771,0.4561178127640226,0.5438821872359771
475.12520868113523,0.4536171541966869,0.546382845803313,0.4536171541966869,0.546382845803313
475.4590984974958,0.45055874211018715,0.5494412578898126,0.45055874211018715,0.5494412578898126
475.7929883138564,0.44697230147505745,0.5530276985249428,0.44697230147505745,0.5530276985249428
476.12687813021705,0.44293399348418966,0.5570660065158102,0.44293399348418966,0.5570660065158102
476.4607679465776,0.4385628365795009,0.561437163420499,0.4385628365795009,0.561437163420499
476.79465776293824,0.43400985306664164,0.565990146933358,0.43400985306664164,0.565990146933358
477.12854757929875,0.42944192363265565,0.570558076367344,0.42944192363265565,0.570558076367344
477.46243739565944,0.42502388986387574,0.5749761101361244,0.42502388986387574,0.5749761101361244
477.79632721202006,0.42090272593258926,0.5790972740674107,0.42090272593258926,0.5790972740674107
478.1302170283806,0.41719657264177745,0.5828034273582224,0.41719657264177745,0.5828034273582224
478.46410684474125,0.4139896949299544,0.5860103050700456,0.4139896949299544,0.5860103050700456
478.79799666110176,0.4113327909285208,0.5886672090714795,0.4113327909285208,0.5886672090714795
479.13188647746244,0.4092470874305953,0.5907529125694044,0.4092470874305953,0.5907529125694044
479.46577629382307,0.40773040805779204,0.5922695919422081,0.40773040805779204,0.5922695919422081
479.7996661101836,0.40676368510520583,0.5932363148947942,0.40676368510520583,0.5932363148947942
480.13355592654426,0.4063168995310812,0.5936831004689187,0.4063168995310812,0.5936831004689187
480.4674457429048,0.406353938775377,0.5936460612246229,0.406353938775377,0.5936460612246229
480.80133555926545,0.4068362401637537,0.5931637598362463,0.4068362401637537,0.5931637598362463
481.1352253756261,0.4077253152256401,0.5922746847743596,0.4077253152256401,0.5922746847743596
481.4691151919866,0.4089843547713442,0.5910156452286556,0.4089843547713442,0.5910156452286556
481.80300500834727,0.4105791381258926,0.5894208618741072,0.4105791381258926,0.5894208618741072
482.1368948247078,0.41247844974360015,0.5875215502563996,0.41247844974360015,0.5875215502563996
482.4707846410684,0.4146541684625978,0.5853458315374019,0.4146541684625978,0.5853458315374019
482.8046744574291,0.4170811540574822,0.5829188459425175,0.4170811540574822,0.5829188459425175
483.1385642737896,0.41973701984160217,0.5802629801583976,0.41973701984160217,0.5802629801583976
483.4724540901503,0.4226018513992621,0.5773981486007375,0.4226018513992621,0.5773981486007375
483.8063439065109,0.4256579101152195,0.5743420898847806,0.4256579101152195,0.5743420898847806
484.1402337228714,0.42888934495312636,0.5711106550468735,0.42888934495312636,0.5711106550468735
484.4741235392321,0.43228192556106343,0.5677180744389366,0.43228192556106343,0.5677180744389366
484.8080133555927,0.4358228029794518,0.564177197020548,0.4358228029794518,0.564177197020548
485.14190317195323,0.4395002999470506,0.5604997000529488,0.4395002999470506,0.5604997000529488
485.4757929883139,0.4433037302436877,0.556696269756312,0.4433037302436877,0.556696269756312
485.8096828046744,0.4472232450914199,0.5527767549085801,0.4472232450914199,0.5527767549085801
486.14357262103505,0.45124970395018094,0.548750296049819,0.45124970395018094,0.548750296049819
486.47746243739573,0.4553745668106935,0.5446254331893062,0.4553745668106935,0.5446254331893062
486.81135225375624,0.45958980512164216,0.5404101948783577,0.45958980512164216,0.5404101948783577
487.1452420701169,0.4638878286692396,0.5361121713307602,0.4638878286692396,0.5361121713307602
487.47913188647755,0.4682614259799412,0.5317385740200588,0.4682614259799412,0.5317385740200588
487.81302170283806,0.47270371609457235,0.5272962839054277,0.47270371609457235,0.5272962839054277
488.14691151919874,0.4772081098375333,0.5227918901624663,0.4772081098375333,0.5227918901624663
488.48080133555925,0.48176827896324526,0.5182317210367545,0.48176827896324526,0.5182317210367545
488.8146911519199,0.4863781317964673,0.5136218682035326,0.4863781317964673,0.5136218682035326
489.14858096828056,0.4910317941910601,0.5089682058089396,0.4910317941910601,0.5089682058089396
489.48247078464107,0.4957235948134886,0.5042764051865111,0.4957235948134886,0.5042764051865111
489.81636060100163,0.5004480539143061,0.4995519460856936,0.5004480539143061,0.4995519460856936
490.15025041736226,0.5051998748857306,0.49480012511426913,0.5051998748857306,0.49480012511426913
490.4841402337229,0.5099739380183755,0.49002606198162424,0.5099739380183755,0.49002606198162424
490.81803005008356,0.5147652959681506,0.4852347040318493,0.5147652959681506,0.4852347040318493
491.1519198664441,0.5195691705273787,0.4804308294726211,0.5195691705273787,0.4804308294726211
491.48580968280464,0.5243809503646287,0.4756190496353711,0.5243809503646287,0.4756190496353711
491.81969949916527,0.5291961894573158,0.47080381054268416,0.5291961894573158,0.47080381054268416
492.1535893155259,0.5340106059916011,0.46598939400839884,0.5340106059916011,0.46598939400839884
492.48747913188646,0.5388200815466987,0.4611799184533016,0.5388200815466987,0.4611799184533016
492.8213689482471,0.5436206604167295,0.4563793395832702,0.5436206604167295,0.4563793395832702
493.1552587646076,0.5484085489536122,0.4515914510463878,0.5484085489536122,0.4515914510463878
493.4891485809683,0.5531801148401047,0.44681988515989535,0.5531801148401047,0.44681988515989535
493.8230383973289,0.5579318862236178,0.44206811377638217,0.5579318862236178,0.44206811377638217
494.15692821368947,0.5626605506594876,0.43733944934051266,0.5626605506594876,0.43733944934051266
494.4908180300501,0.5673629538274716,0.43263704617252813,0.5673629538274716,0.43263704617252813
494.8247078464106,0.5720360979977757,0.4279639020022239,0.5720360979977757,0.4279639020022239
495.1585976627713,0.5766771402333231,0.4233228597666769,0.5766771402333231,0.4233228597666769
495.4924874791319,0.5812833903234617,0.4187166096765381,0.5812833903234617,0.4187166096765381
495.8263772954924,0.5858523084512555,0.4141476915487442,0.5858523084512555,0.4141476915487442
496.1602671118531,0.5903815026020253,0.40961849739797435,0.5903815026020253,0.40961849739797435
496.4941569282136,0.5948687257251966,0.40513127427480355,0.5948687257251966,0.40513127427480355
496.82804674457424,0.5993118726648897,0.40068812733511017,0.5993118726648897,0.40068812733511017
497.1619365609349,0.6037089768772187,0.39629102312278097,0.6037089768772187,0.39629102312278097
497.49582637729543,0.6080582069540202,0.39194179304597965,0.6080582069540202,0.39194179304597965
497.8297161936561,0.6123578629739522,0.38764213702604766,0.6123578629739522,0.38764213702604766
498.16360601001674,0.6166063727025436,0.38339362729745646,0.6166063727025436,0.38339362729745646
498.49749582637725,0.6208022876630085,0.37919771233699123,0.6208022876630085,0.37919771233699123
498.8313856427379,0.6249442790995074,0.3750557209004924,0.6249442790995074,0.3750557209004924
499.16527545909844,0.6290311338540944,0.3709688661459051,0.6290311338540944,0.3709688661459051
